Date,equity_curve,daily_return,drawdown,signal_AUD,signal_CAD,signal_CHF,signal_EUR,signal_GBP,signal_JPY,signal_NZD
2017-09-28,0.8511001884989442,-0.0025079317756296626,-15.514280222177076,0,1,0,1,0,-1,-1
2017-09-29,0.8515242771873088,0.0004982829214415507,-15.4721824309061,0,1,0,1,0,-1,-1
2017-10-02,0.8517846868398544,0.0003058158874880701,-15.446332481358786,0,1,0,1,0,-1,-1
2017-10-03,0.8507584163594342,-0.0012048473003520854,-15.548206739403488,0,1,0,1,0,-1,-1
2017-10-04,0.8524679145284513,0.0020093814367800056,-15.378510873722853,0,1,0,1,0,-1,-1
2017-10-05,0.8529688679215444,0.0005876507309606205,-15.328782993782825,0,1,0,1,0,-1,-1
2017-10-06,0.8518384574701365,-0.0013252657792332534,-15.440994860167203,0,1,0,1,0,-1,-1
2017-10-09,0.8537857066042345,0.00228593710112715,-15.247698293083655,0,1,-1,1,0,-1,-1
2017-10-10,0.8541134087834248,0.00038382251735460395,-15.2151684512909,0,1,-1,1,0,0,-1
2017-10-11,0.8548974485940466,0.0009179575013796848,-15.137339579167541,0,1,-1,1,0,0,-1
2017-10-12,0.855769135696411,0.001019639377562831,-15.050810268917726,0,1,-1,1,0,0,-1
2017-10-13,0.8541290950135987,-0.0019164522467589318,-15.213611334438207,0,1,-1,1,0,0,-1
2017-10-16,0.8522882620793947,-0.0021552162839912348,-15.396344339951035,0,1,-1,1,0,0,-1
2017-10-17,0.8510550018410143,-0.0014469989711830555,-15.518765742649457,0,1,-1,1,0,0,-1
2017-10-18,0.8519313212009141,0.0010296859286461624,-15.43177660449999,0,1,-1,1,0,0,-1
2017-10-19,0.8542378222530214,0.002707379098183471,-15.202818364108495,0,1,-1,1,0,0,-1
2017-10-20,0.8575971149116398,0.0039325028359883385,-14.86935320684154,0,1,-1,1,0,0,-1
2017-10-23,0.8580638071696483,0.0005441859002247862,-14.82302630917968,0,1,-1,1,0,0,-1
2017-10-24,0.8565235236600793,-0.0017950687311350522,-14.975924831264784,0,1,-1,1,0,0,-1
2017-10-25,0.8597365582099347,0.003751250795921507,-14.656978201615578,0,1,-1,1,0,0,-1
2017-10-26,0.8587333934945774,-0.001166828030956274,-14.756558831696445,0,1,-1,1,0,0,-1
2017-10-27,0.8582237460188687,-0.0005934874311044613,-14.807149742613923,0,1,-1,1,0,0,-1
2017-10-30,0.8571368653130794,-0.0012664304743735533,-14.91504056437862,0,1,-1,1,0,0,-1
2017-10-31,0.8567820512790099,-0.00041395260013687984,-14.950261704569542,0,1,-1,1,0,0,-1
2017-11-01,0.8555289761259104,-0.001462536652383023,-15.074650064102194,0,1,-1,1,0,0,-1
2017-11-02,0.8568768788228293,0.0015755196311673658,-14.94084850809443,0,1,-1,1,0,0,-1
2017-11-03,0.8572536032598825,0.0004396482696215065,-14.903452399325525,0,1,-1,1,0,0,-1
2017-11-06,0.8575025964488627,0.00029045452598072674,-14.878735721929568,0,1,-1,1,1,-1,-1
2017-11-07,0.8575006343622414,-2.288140734959162e-06,-14.878930491361775,0,1,0,0,1,-1,-1
2017-11-08,0.8575789462088684,9.132570110026439e-05,-14.8711567500105,0,1,0,0,1,-1,-1
2017-11-09,0.85609702900337,-0.0017280242385257494,-15.018261454544152,0,1,0,0,1,-1,-1
2017-11-10,0.856744464380163,0.0007562640154780698,-14.95399282370945,0,1,0,0,1,-1,-1
2017-11-13,0.8573009601634748,0.0006495469844842172,-14.898751446205663,0,1,0,0,1,-1,-1
2017-11-14,0.8572437966612801,-6.66784534847642e-05,-14.904425865848847,0,1,0,0,1,-1,-1
2017-11-15,0.8580964210449216,0.0009946113193962103,-14.819788844584508,0,1,0,0,1,-1,-1
2017-11-17,0.8584218484184359,0.00037924336418748705,-14.78748481474372,0,1,0,0,1,-1,-1
2017-11-20,0.8576964872662929,-0.0008449938144974023,-14.859488862993034,0,1,0,0,1,-1,-1
2017-11-21,0.8586584714080988,0.0011215903948399997,-14.763996083489994,0,1,0,0,1,-1,-1
2017-11-22,0.8578356034850096,-0.000958318062989294,-14.845679285660212,0,1,0,0,1,-1,-1
2017-11-23,0.8573022592826817,-0.0006217324160494586,-14.898622487214988,0,1,0,0,1,-1,-1
2017-11-24,0.8564150228683685,-0.0010349166874417948,-14.986695322927254,0,1,0,0,1,-1,-1
2017-11-27,0.8580206354895378,0.0018748066980324718,-14.827311809896798,0,1,0,0,1,-1,-1
2017-11-28,0.8547798113404781,-0.003777093481219934,-15.149017015237613,0,1,0,0,1,-1,-1
2017-11-29,0.8560369835098699,0.0014707555708649012,-15.024221959319414,0,1,0,0,1,-1,-1
2017-11-30,0.8572630499066674,0.001432258676220266,-14.90251466395208,0,1,0,0,1,-1,-1
2017-12-01,0.8612784987233104,0.00468403346800042,-14.503915194595344,0,1,0,0,1,-1,-1
2017-12-04,0.8634881968829035,0.0025656023723667487,-14.284566236590527,0,1,0,0,1,-1,-1
2017-12-05,0.8627877467838885,-0.0008111866514718957,-14.354097452284527,-1,1,0,1,1,-1,-1
2017-12-06,0.8613288546867093,-0.0016909049793734459,-14.498916535365385,-1,0,0,1,1,0,-1
2017-12-07,0.8611664761673455,-0.00018852093306773177,-14.515035279398447,-1,0,0,1,1,0,-1
2017-12-08,0.865461038734191,0.004986913315481872,-14.088729170559787,-1,0,0,1,1,0,-1
2017-12-11,0.863567738410328,-0.002187620515687383,-14.276670429155047,-1,0,0,1,1,0,-1
2017-12-12,0.860285909476387,-0.0038003144258055566,-14.602446035151209,-1,0,0,1,1,0,-1
2017-12-13,0.8574997783765972,-0.003238610639904105,-14.879015462043549,-1,0,0,1,1,0,-1
2017-12-14,0.8558280826923159,-0.00194949984412357,-15.04495880813195,-1,0,0,1,1,0,-1
2017-12-15,0.855258120302395,-0.0006659776670658313,-15.101536968270398,-1,0,0,1,1,0,-1
2017-12-18,0.8529640727412723,-0.0026822867935023254,-15.329258994449049,-1,0,0,1,1,0,-1
2017-12-19,0.8544218273736195,0.001709045760464739,-15.184552823498104,-1,0,0,1,1,0,-1
2017-12-20,0.8566265308153737,0.002580345411506174,-14.965699673551383,-1,0,0,1,1,0,-1
2017-12-21,0.8551351451702311,-0.0017409986633531438,-15.113744276758908,-1,0,0,1,1,0,-1
2017-12-22,0.8539671991857242,-0.0013658028103551156,-15.22968216338624,-1,0,0,1,1,0,-1
2017-12-25,0.8534774422330544,-0.000573507920604871,-15.278298612097727,-1,0,0,1,1,0,-1
2017-12-26,0.8532611950130049,-0.00025337192214908155,-15.299764712426125,-1,0,0,1,1,0,-1
2017-12-27,0.8527051915605806,-0.0006516216320090473,-15.354957217975763,-1,0,0,1,1,0,-1
2017-12-28,0.8515900545861353,-0.0013077637916151796,-15.46565294006581,-1,0,0,1,1,0,-1
2017-12-29,0.8516618914867327,8.4356199570923e-05,-15.458521943814624,-1,0,0,1,1,0,-1
2018-01-01,0.8531512883339273,0.0017488123656613785,-15.31067476157867,-1,0,0,1,1,0,-1
2018-01-02,0.8539951796808825,0.0009891461907103605,-15.226904638125252,-1,-1,0,1,1,-1,-1
2018-01-03,0.8534138611419708,-0.0006807047074070353,-15.28461008319954,0,-1,0,1,1,-1,0
2018-01-04,0.8525631561102875,-0.0009968258900141802,-15.369056577151252,0,-1,0,1,1,-1,0
2018-01-05,0.8536222563832397,0.001242254330792697,-15.263923421165154,0,-1,0,1,1,-1,0
2018-01-08,0.8524572471616643,-0.00136478309095589,-15.379569785673894,0,-1,0,1,1,-1,0
2018-01-09,0.8515415218319571,-0.0010742184816378841,-15.47047061573427,0,-1,0,1,1,-1,0
2018-01-10,0.8504707834535626,-0.0012574118242536236,-15.57675904548064,0,-1,0,1,1,-1,0
2018-01-11,0.8491140192826329,-0.0015953095595127031,-15.711440248820436,0,-1,0,1,1,-1,0
2018-01-12,0.8506144123397142,0.0017670101105490832,-15.56250151153648,0,-1,0,1,1,-1,0
2018-01-15,0.8548975145455664,0.005035304062237678,-15.137333032392325,0,-1,0,1,1,-1,0
2018-01-16,0.8556259618060208,0.0008520872362596243,-15.06502263703427,0,-1,0,1,1,-1,0
2018-01-17,0.8553227552344517,-0.0003543681294208012,-15.095120886084787,0,-1,0,1,1,-1,0
2018-01-18,0.856362005842936,0.001215039120757988,-14.991958136418157,0,-1,0,1,1,-1,0
2018-01-19,0.8571921547407644,0.000969390155289962,-14.909552177515137,0,-1,0,1,1,-1,0
2018-01-22,0.8580970597316366,0.0010556617741629415,-14.819725444402525,0,-1,0,1,1,-1,0
2018-01-23,0.8595079718630753,0.0016442337325801581,-14.67966916362777,0,-1,0,1,1,-1,0
2018-01-24,0.8586260265662048,-0.0010261048480548207,-14.767216768736613,0,-1,0,1,1,-1,0
2018-01-25,0.8605450272127837,0.0022349667808851392,-14.576724329572352,0,-1,0,1,1,-1,0
2018-01-26,0.8606476250381467,0.00011922423826593587,-14.566539804600358,0,-1,0,1,1,-1,0
2018-01-29,0.8580426544941984,-0.0030267562102816448,-14.825126060812636,0,-1,0,1,1,-1,0
2018-01-30,0.857064391414582,-0.0011401100801836372,-14.922234793169073,0,-1,1,1,1,-1,0
2018-01-31,0.8586229126533301,0.0018184412447421084,-14.76752587590648,0,-1,1,0,1,-1,0
2018-02-01,0.8604542230125246,0.002132845900344571,-14.585738142894694,0,-1,1,0,1,-1,0
2018-02-02,0.8623006975392525,0.002145929995279988,-14.402445116350831,0,-1,1,0,1,-1,0
2018-02-05,0.8629758516247403,0.0007829682701342155,-14.335424946875866,0,-1,1,0,1,-1,0
2018-02-06,0.8603141968045951,-0.0030842749714654616,-14.599638051653438,0,-1,1,0,1,-1,0
2018-02-07,0.8599288659247242,-0.0004478955261950357,-14.637888491705544,0,-1,1,0,1,-1,0
2018-02-08,0.8573812720636417,-0.0029625634887171515,-14.890779166579815,0,-1,1,0,1,-1,0
2018-02-09,0.8591067086622246,0.0020124496006658776,-14.719501149100612,0,-1,1,0,1,-1,0
2018-02-12,0.856912690100193,-0.0025538370727519744,-14.937293648648827,0,-1,1,0,1,-1,0
2018-02-13,0.8571395699145643,0.00026476421342863654,-14.91477208810961,0,-1,1,0,1,-1,0
2018-02-14,0.8567874029815875,-0.00041086299750683897,-14.94973045989304,0,-1,1,0,1,-1,0
2018-02-15,0.8563816088990568,-0.00047362283936319693,-14.990012210041225,0,-1,1,0,1,-1,0
2018-02-16,0.8580252327661037,0.0019192657221584475,-14.82685545443485,0,-1,1,0,1,-1,0
2018-02-19,0.857295891754763,-0.0008500228005993149,-14.899254569297321,0,-1,1,0,1,-1,0
2018-02-20,0.857270833071685,-2.922991153819776e-05,-14.90174205655809,0,-1,1,0,1,-1,0
2018-02-21,0.8584946599203764,0.0014275848442276418,-14.780257073247864,0,-1,1,0,1,-1,0
2018-02-22,0.8577878788737052,-0.0008232794910300045,-14.850416739830305,0,-1,1,0,1,-1,0
2018-02-23,0.8584897594601353,0.0008182449341107567,-14.780743524686027,0,-1,1,0,1,-1,0
2018-02-26,0.8572481309459263,-0.0014462939138491504,-14.903995616669016,0,-1,1,0,1,-1,0
2018-02-27,0.8574623413950512,0.00024988150034047085,-14.882731699420729,-1,-1,1,0,1,1,1
2018-02-28,0.8571518822918975,-0.00036206733306617017,-14.913549881752203,-1,-1,0,0,0,1,1
2018-03-01,0.85971342122187,0.002988430618764165,-14.65927492897688,-1,-1,0,0,0,1,1
2018-03-02,0.862298449681163,0.0030068490214088806,-14.402668253310758,-1,-1,0,0,0,1,1
2018-03-05,0.8638373239420588,0.0017846190741323265,-14.249909622380773,-1,-1,0,0,0,1,1
2018-03-06,0.8634480678650647,-0.0004506127093673318,-14.288549702934326,-1,-1,0,0,0,1,1
2018-03-07,0.86558112595114,0.002470395343346421,-14.076808535248983,-1,-1,0,0,0,1,1
2018-03-08,0.8625277551551742,-0.0035275385569557838,-14.37990590607758,-1,-1,0,0,0,1,1
2018-03-09,0.8621349283334936,-0.0004554367315517671,-14.418900441886878,-1,-1,0,0,0,1,1
2018-03-12,0.8591717459754612,-0.003437028544661963,-14.713045123951678,-1,-1,0,0,0,1,1
2018-03-13,0.8604582030950075,0.001497322421940006,-14.585343054116793,-1,-1,0,0,0,1,1
2018-03-14,0.863117420718694,0.003090466932759106,-14.321371881252572,-1,-1,0,0,0,1,1
2018-03-15,0.8627301036229603,-0.0004487420673437159,-14.359819485961756,-1,-1,0,0,0,1,1
2018-03-16,0.8652242405002468,0.002890981625438327,-14.112235297696445,-1,-1,0,0,0,1,1
2018-03-19,0.8673304946411438,0.0024343448117902233,-13.903154863297132,-1,-1,0,0,0,1,1
2018-03-20,0.8677684514241455,0.0005049479820065927,-13.85968043508823,-1,-1,0,0,0,1,1
2018-03-21,0.865294398598461,-0.002851051823356987,-14.105270950248325,-1,-1,0,0,0,1,1
2018-03-22,0.8626069067441701,-0.0031058699312557225,-14.372048806457304,-1,-1,0,0,0,1,1
2018-03-23,0.8669625006882686,0.005049338128462699,-13.93968432763361,-1,-1,0,0,0,1,1
2018-03-26,0.8666591413130045,-0.0003499106074637548,-13.969797744969053,-1,-1,0,0,0,1,1
2018-03-27,0.8651019809392365,-0.0017967391094598772,-14.124371573955408,-1,-1,0,0,1,1,1
2018-03-28,0.8656800371630418,0.000668194312973025,-14.066989967418145,-1,-1,0,0,1,1,0
2018-03-29,0.8629927385818869,-0.0031042630831150664,-14.333748638083247,-1,-1,0,0,1,1,0
2018-03-30,0.861627875737903,-0.0015815461509289253,-14.469233768189198,-1,-1,0,0,1,1,0
2018-04-02,0.86227867975939,0.0007553191346434118,-14.404630743853602,-1,-1,0,0,1,1,0
2018-04-03,0.8647199077023211,0.002831135687608982,-14.162298639258461,-1,-1,0,0,1,1,0
2018-04-04,0.8610519324227848,-0.004241807372381029,-14.526405633718694,-1,-1,0,0,1,1,0
2018-04-05,0.8587315576958431,-0.0026948139125740622,-14.75674106497466,-1,-1,0,0,1,1,0
2018-04-06,0.8586493834564625,-9.569258127783975e-05,-14.764898212458686,-1,-1,0,0,1,1,0
2018-04-09,0.8598571968256733,0.0014066432614774638,-14.64500283088789,-1,-1,0,0,1,1,0
2018-04-10,0.8592263898712148,-0.0007336182761362164,-14.7076208167707,-1,-1,0,0,1,1,0
2018-04-11,0.8555150055299854,-0.0043194487331630615,-15.076036875982158,-1,-1,0,0,1,1,0
2018-04-12,0.855704246812432,0.00022120159345345725,-15.057251560016741,-1,-1,0,0,1,1,0
2018-04-13,0.8562465084436498,0.0006337021619769456,-15.003423156686067,-1,-1,0,0,1,1,0
2018-04-16,0.8555762335859447,-0.0007828059455955716,-15.069958982394278,-1,-1,0,0,1,1,0
2018-04-17,0.8573427693599395,0.0020647321707274457,-14.894601194444022,-1,-1,0,0,1,1,0
2018-04-18,0.8567543406972115,-0.000686340030799315,-14.953012436481409,-1,-1,0,0,1,1,0
2018-04-19,0.8552591504270081,-0.0017451796847467727,-15.101434711426172,-1,-1,0,0,1,1,0
2018-04-20,0.8557690782238039,0.0005962260638089634,-15.050815974021125,-1,-1,0,0,1,1,0
2018-04-23,0.8570786164505347,0.0015302471894040326,-14.920822723923205,-1,-1,0,0,1,1,0
2018-04-24,0.8572205108869477,0.000165555917146315,-14.906737362699207,-1,-1,-1,0,1,1,0
2018-04-25,0.8575481810175797,0.00038224718899084744,-14.874210702254029,-1,0,-1,0,1,1,0
2018-04-26,0.8574767302057734,-8.331988031440307e-05,-14.88130337282999,-1,0,-1,0,1,1,0
2018-04-27,0.8590943858120512,0.0018865300355025982,-14.720724395059994,-1,0,-1,0,1,1,0
2018-04-30,0.8564822478566018,-0.00304057155836307,-14.980022134982176,-1,0,-1,0,1,1,0
2018-05-01,0.857785554841,0.0015216976039606478,-14.850647438376182,-1,0,-1,0,1,1,0
2018-05-02,0.8568971939273634,-0.0010356445251649138,-14.938831899177968,-1,0,-1,0,1,1,0
2018-05-03,0.8568985785099518,1.6158094554574731e-06,-14.93869445653825,-1,0,-1,0,1,1,0
2018-05-04,0.8566963064170922,-0.00023605138102966716,-14.958773295183972,-1,0,-1,0,1,1,0
2018-05-07,0.8567648162015755,7.996974420240721e-05,-14.951972570037725,-1,0,-1,0,1,1,0
2018-05-08,0.8582060859243758,0.0016822232840862927,-14.80890279802943,-1,0,-1,0,1,1,0
2018-05-09,0.859608825930434,0.0016345025152639248,-14.669657735374713,-1,0,-1,0,1,1,0
2018-05-10,0.8584810167443032,-0.0013120027995407735,-14.78161138331168,-1,0,-1,0,1,1,0
2018-05-11,0.8565211000013588,-0.0022830053370047065,-14.976165419334512,-1,0,-1,0,1,1,0
2018-05-14,0.8558060960434434,-0.0008347768174238324,-15.047141345370926,-1,0,-1,0,1,1,0
2018-05-15,0.8559777704180624,0.00020059961644661173,-15.030099834508755,-1,0,-1,0,1,1,0
2018-05-16,0.8557546421830204,-0.0002606705953742683,-15.052248988973785,-1,0,-1,0,1,1,0
2018-05-17,0.8547911059033848,-0.0011259492290660311,-15.147895843735542,-1,0,-1,0,1,1,0
2018-05-18,0.8539267211160441,-0.0010112234221567595,-15.233700278877638,-1,0,-1,0,1,1,0
2018-05-21,0.8519388056837095,-0.0023279695823739954,-15.431033646238815,-1,0,-1,0,1,1,0
2018-05-22,0.8491483529494657,-0.003275414519948311,-15.708032066570944,1,1,-1,0,1,1,-1
2018-05-23,0.8485909434308063,-0.0006564336098906683,-15.763364147366273,1,1,-1,0,0,0,-1
2018-05-24,0.8488334814469545,0.00028581263802748835,-15.739288252254674,1,1,-1,0,0,0,-1
2018-05-25,0.8474805978824472,-0.0015938150344883828,-15.873584241454921,1,1,-1,0,0,0,-1
2018-05-28,0.8459900350982631,-0.0017588164117367522,-16.021547162151638,1,1,-1,0,0,0,-1
2018-05-29,0.845208633229722,-0.0009236537501890463,-16.0991141750504,1,1,-1,0,0,0,-1
2018-05-30,0.8437065379206279,-0.0017771887910730255,-16.248221888899604,1,1,-1,0,0,0,-1
2018-05-31,0.8451029250705615,0.0016550626161736526,-16.10960745190986,1,1,-1,0,0,0,-1
2018-06-01,0.842520911159363,-0.003055265618661651,-16.365914883998073,1,1,-1,0,0,0,-1
2018-06-04,0.8441522568748796,0.0019362673304710587,-16.20397693727412,1,1,-1,0,0,0,-1
2018-06-05,0.8453512161804946,0.0014203116746423494,-16.08496046742954,1,1,-1,0,0,0,-1
2018-06-06,0.8434959014269919,-0.0021947265444124953,-16.269131032167092,1,1,-1,0,0,0,-1
2018-06-07,0.8446475292687439,0.001365303423293024,-16.154812990130004,1,1,-1,0,0,0,-1
2018-06-08,0.8421577508899354,-0.0029477128536255504,-16.40196452559363,1,1,-1,0,0,0,-1
2018-06-11,0.8424290429108143,0.00032213919612122943,-16.37503432164859,1,1,-1,0,0,0,-1
2018-06-12,0.8429920679137701,0.000668335223831168,-16.319144811494066,1,1,-1,0,0,0,-1
2018-06-13,0.8422158860503639,-0.000920746342640083,-16.396193652857878,1,1,-1,0,0,0,-1
2018-06-14,0.8416826141260972,-0.0006331772329389584,-16.449129679623933,1,1,-1,0,0,0,-1
2018-06-15,0.8409797075414829,-0.0008351207127453575,-16.518904741996383,1,1,-1,0,0,0,-1
2018-06-18,0.8397900941420302,-0.0014145566043803348,-16.636993476634494,1,1,-1,0,0,0,-1
2018-06-19,0.8380723840449548,-0.0020454040944961616,-16.8075045115069,1,1,-1,-1,-1,1,-1
2018-06-20,0.8389455296772487,0.0010418499033218534,-16.720830418125114,0,1,0,-1,-1,1,0
2018-06-21,0.8381153401076302,-0.0009895631364027213,-16.803240414373565,0,1,0,-1,-1,1,0
2018-06-22,0.8370689825595238,-0.0012484648568442391,-16.907108644919543,0,1,0,-1,-1,1,0
2018-06-25,0.8364725326281075,-0.0007125457326019324,-16.966316130064165,0,1,0,-1,-1,1,0
2018-06-26,0.8357434126773187,-0.0008716603622332952,-17.038693301023798,0,1,0,-1,-1,1,0
2018-06-27,0.8366594536377224,0.001096079187114657,-16.947761139415217,0,1,0,-1,-1,1,0
2018-06-28,0.839146229048745,0.002972267151479996,-16.70090769799303,0,1,0,-1,-1,1,0
2018-06-29,0.8405422844150573,0.001663661609842243,-16.56232619599548,0,1,0,-1,-1,1,0
2018-07-02,0.8376014502996582,-0.0034987342932374377,-16.854252446681514,0,1,0,-1,-1,1,0
2018-07-03,0.8383320053136853,0.0008721988408279258,-16.781732822045733,0,1,0,-1,-1,1,0
2018-07-04,0.8388250958111035,0.0005881804515309175,-16.73278546408139,0,1,0,-1,-1,1,0
2018-07-05,0.8380819000824555,-0.0008859960584862714,-16.806559887961342,0,1,0,-1,-1,1,0
2018-07-06,0.8374380213343825,-0.000768276642187038,-16.870475464782604,0,1,0,-1,-1,1,0
2018-07-09,0.8362265326427387,-0.0014466607208893922,-16.990735682673915,0,1,0,-1,-1,1,0
2018-07-10,0.8355778830505459,-0.0007756864520225837,-17.055124844397223,0,1,0,-1,-1,1,0
2018-07-11,0.8357920035061948,0.0002562543360614955,-17.033869860484515,0,1,0,-1,-1,1,0
2018-07-12,0.8343168246814711,-0.0017650071052787986,-17.180305669678255,0,1,0,-1,-1,1,0
2018-07-13,0.8343322119736423,1.8442984386690675e-05,-17.178778227348804,0,1,0,-1,-1,1,0
2018-07-16,0.8339876741620041,-0.00041295038917793514,-17.212979283112002,0,1,0,-1,-1,1,0
2018-07-17,0.8336667485744418,-0.00038480854994032976,-17.244836436507946,0,1,1,-1,-1,1,-1
2018-07-18,0.8339492319212788,0.00033884444512161105,-17.21679530902933,0,1,1,0,-1,0,-1
2018-07-19,0.8347173274233219,0.0009210338862876977,-17.14054917229345,0,1,1,0,-1,0,-1
2018-07-20,0.8355006619311407,0.0009384428501524322,-17.06279031309663,0,1,1,0,-1,0,-1
2018-07-23,0.8351581600866086,-0.0004099360540785746,-17.09678926557197,0,1,1,0,-1,0,-1
2018-07-24,0.8357442379406591,0.000701756723528485,-17.03861138003698,0,1,1,0,-1,0,-1
2018-07-25,0.8345591228609845,-0.0014180355973433811,-17.156253582305137,0,1,1,0,-1,0,-1
2018-07-26,0.8348877446030812,0.0003937668801343719,-17.123632458739593,0,1,1,0,-1,0,-1
2018-07-27,0.836963897710896,0.0024867452196244144,-16.917540047936527,0,1,1,0,-1,0,-1
2018-07-30,0.8367297066133579,-0.0002798102739898778,-16.940787373819465,0,1,1,0,-1,0,-1
2018-07-31,0.8373014533154588,0.0006833111070181919,-16.884032091291814,0,1,1,0,-1,0,-1
2018-08-01,0.8378322377058418,0.0006339226909033713,-16.83134299325809,0,1,1,0,-1,0,-1
2018-08-02,0.8380425444937692,0.0002510130053043069,-16.810466578715697,0,1,1,0,-1,0,-1
2018-08-03,0.8403324175953253,0.0027324067454586043,-16.58315893644383,0,1,1,0,-1,0,-1
2018-08-06,0.8406919995343598,0.00042790440009859987,-16.54746450311041,0,1,1,0,-1,0,-1
2018-08-07,0.8419301129837681,0.0014727313333468273,-16.424561339236902,0,1,1,0,-1,0,-1
2018-08-08,0.8409284269292636,-0.001189749646742705,-16.523995187859907,0,1,1,0,-1,0,-1
2018-08-09,0.8444608856991856,0.004200665189570546,-16.17334044028113,0,1,1,0,-1,0,-1
2018-08-10,0.8474831423970879,0.00357891851367384,-15.873331656443417,0,1,1,0,-1,0,-1
2018-08-13,0.8475207239026775,4.4344841460014495e-05,-15.869601072673165,0,1,1,0,-1,0,-1
2018-08-14,0.8483482010696081,0.0009763503635878412,-15.787460327091685,0,1,1,0,-1,1,-1
2018-08-15,0.8489945755514317,0.0007619212028842526,-15.72329700756617,0,0,1,0,-1,1,-1
2018-08-16,0.8513211702497441,0.0027404117356123747,-15.492344141646983,0,0,1,0,-1,1,-1
2018-08-17,0.8483811413212907,-0.003453489741821969,-15.784190464259225,0,0,1,0,-1,1,-1
2018-08-20,0.8479983187607861,-0.00045123888528270095,-15.822191912277306,0,0,1,0,-1,1,-1
2018-08-21,0.848585295816484,0.0006921912965058286,-15.763924766160036,0,0,1,0,-1,1,-1
2018-08-22,0.8458912718014252,-0.0031747238943926337,-16.03135104697476,0,0,1,0,-1,1,-1
2018-08-23,0.8454465791042688,-0.0005257090503006656,-16.075494125670893,0,0,1,0,-1,1,-1
2018-08-24,0.8471158804272418,0.0019744610295088227,-15.909788459401234,0,0,1,0,-1,1,-1
2018-08-27,0.8448902067454707,-0.002627354454326547,-16.130723251257677,0,0,1,0,-1,1,-1
2018-08-28,0.8451126734036897,0.0002633083641435108,-16.10863976919507,0,0,1,0,-1,1,-1
2018-08-29,0.84586583003254,0.000891190787397661,-16.03387656181512,0,0,1,0,-1,1,-1
2018-08-30,0.8434356354420883,-0.002873026080694424,-16.27511342434783,0,0,1,0,-1,1,-1
2018-08-31,0.8475864549152484,0.004921323333681893,-15.86307618643319,0,0,1,0,-1,1,-1
2018-09-03,0.8498523461971776,0.0026733453192757384,-15.638149134977928,0,0,1,0,-1,1,-1
2018-09-04,0.8508544744260532,0.0011791792225552267,-15.538671393261586,0,0,1,0,-1,1,-1
2018-09-05,0.8511248057450469,0.0003177174559444995,-15.511836554810957,0,0,1,0,-1,1,-1
2018-09-06,0.8493456948222246,-0.0020903055707146567,-15.68844263351989,0,0,1,0,-1,1,-1
2018-09-07,0.8527319652462988,0.003986916569681226,-15.35229948843983,0,0,1,0,-1,1,-1
2018-09-10,0.8526344361486276,-0.00011437251287171879,-15.36198085865615,0,0,1,0,-1,1,-1
2018-09-11,0.8498021223831337,-0.0033218383464401757,-15.6431346762066,-1,1,1,0,-1,1,-1
2018-09-12,0.8507644822663084,0.0011324517294400982,-15.547604598180516,-1,1,1,0,0,0,-1
2018-09-13,0.8491593401818808,-0.001886705566447433,-15.70694140268495,-1,1,1,0,0,0,-1
2018-09-14,0.8490367537597729,-0.00014436209590715232,-15.719110125294486,-1,1,1,0,0,0,-1
2018-09-17,0.8504704667236551,0.0016886347470040919,-15.576790486143649,-1,1,1,0,0,0,-1
2018-09-18,0.8503812740859843,-0.00010487446790993782,-15.585644325320668,-1,1,1,0,0,0,-1
2018-09-19,0.8484676973059909,-0.002250257429586705,-15.775598356341389,-1,1,1,0,0,0,-1
2018-09-20,0.8458369429071144,-0.003100594645181587,-16.036744085071337,-1,1,1,0,0,0,-1
2018-09-21,0.8458300245089664,-8.179352067816392e-06,-16.03743085010223,-1,1,1,0,0,0,-1
2018-09-24,0.8460095428687656,0.00021223928519611968,-16.019610694442623,-1,1,1,0,0,0,-1
2018-09-25,0.8461600559107838,0.0001779093903691853,-16.004669794578316,-1,1,1,0,0,0,-1
2018-09-26,0.845906668891273,-0.000299455189051695,-16.029822632064448,-1,1,1,0,0,0,-1
2018-09-27,0.8437975495179978,-0.0024933239692264964,-16.239187487996123,-1,1,1,0,0,0,-1
2018-09-28,0.8441980665432304,0.0004746600952579283,-16.199429572750297,-1,1,1,0,0,0,-1
2018-10-01,0.8457862278753547,0.001881266251446606,-16.041778387753528,-1,1,1,0,0,0,-1
2018-10-02,0.8462508146149671,0.0005492957017985967,-15.99566049749127,-1,1,1,0,0,0,-1
2018-10-03,0.8477301157361253,0.001748064634751717,-15.848815482441259,-1,1,1,0,0,0,-1
2018-10-04,0.8505718807218934,0.0033522048267689286,-15.566723475523172,-1,1,1,0,0,0,-1
2018-10-05,0.8510897386790626,0.0006088350307673351,-15.515317539012601,-1,1,1,0,0,0,-1
2018-10-08,0.8529189128316623,0.002149214200888705,-15.333741859709871,-1,1,1,0,0,0,-1
2018-10-09,0.8515670308025401,-0.0015850065097441912,-15.467938430017917,-1,1,1,0,0,0,-1
2018-10-10,0.8494939294836157,-0.0024344546511749776,-15.673727900480364,-1,1,1,0,0,0,-1
2018-10-11,0.8507839742567205,0.0015186038750024666,-15.54566969690553,-1,1,1,0,0,0,-1
2018-10-12,0.8467546591972404,-0.004736002535779271,-15.94564561937852,-1,1,1,0,0,0,-1
